ticker,score_period,period_end,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,assets,liabilities,cash,current_assets,current_liabilities,total_debt,accounts_receivable,ppe_net,revenue,net_income,cfo,capex,fcf,interest_expense,depreciation,cogs,sga,company_name,sector_group,industry_group,index_memberships,cik,sec_available,assets_latest,liabilities_latest,cash_latest,current_assets_latest,current_liabilities_latest,total_debt_latest,accounts_receivable_latest,ppe_net_latest,revenue_latest,net_income_latest,cfo_latest,capex_latest,fcf_latest,interest_expense_latest,depreciation_latest,cogs_latest,sga_latest,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,assets_is_assumption,liabilities_is_assumption,cash_is_assumption,current_assets_is_assumption,current_liabilities_is_assumption,total_debt_is_assumption,revenue_is_assumption,net_income_is_assumption,cfo_is_assumption,capex_is_assumption,fcf_is_assumption,interest_expense_is_assumption,depreciation_is_assumption,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,last_close_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,reference_period_end,news_mentions_30d,risk_news_mentions_30d,news_data_available,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note,beneish_m,velocity_signal_count,velocity_trigger,negative_fcf_quarters_l4,fcf_ebitda_conversion,cash_burn_to_cash,ebitda_proxy,net_debt,net_debt_to_ebitda,ebitda_interest_coverage,score_leverage,score_debt,score_net_debt_ebitda,score_interest_coverage,score_cash,score_margin,score_fcf,score_current_ratio,score_negative_fcf_quarters,score_fcf_conversion,score_cash_burn,score_fcf_sustainability,financial_performance_score,score_negative_momentum,score_volatility,score_drawdown,market_implied_risk_score,sector_base_risk,sector_quality_score,score_sloan_accruals,score_beneish,accounting_integrity_assumption_used,accounting_integrity_score,fraud_quality_subscore,fraud_risk_subscore,fraud_watch_flag,news_sentiment_score,news_sentiment_assumption_used,facility_liquidity_score,facility_liquidity_risk_proxy,behavioral_payment_score,behavioral_payment_risk_proxy,sector_density_count,sector_density_score,connectivity_contagion_score,connectivity_contagion_risk_proxy,governance_discipline_score,governance_discipline_risk_proxy,collateral_recovery_score,collateral_recovery_risk_proxy,raw_surveillance_score,surveillance_score,ewif_score,alert_level,alert_tier,top_risk_drivers,top_driver_objects
GPN,2024Q4,2024-12-31,0.5091396495924366,0.3481762468555566,0.0583484777380715,0.202995228781911,0.050813671198845,-0.0317169953543652,0.9645782615357108,46890255000.0,23873688000.0,2735975000.0,6031232000.0,6252714000.0,16326073000.0,787687000.0,1421268000.0,7735970000.0,1570365000.0,3057583000.0,674917000.0,2382666000.0,16848000.0,1217288000.0,2033471000.0,4001133000.0,Global Payments,Financials,Transaction & Payment Processing Services,S&P 500,1123360,True,53338484000.0,29559003000.0,8336402000.0,12602671000.0,7456844000.0,21551201000.0,784174000.0,1501763000.0,7705878000.0,1400107000.0,2656592000.0,617769000.0,2038823000.0,16848000.0,1229208000.0,2113381000.0,4120631000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,110.37653350830078,-0.04933120296070537,0.1499335821960861,0.2723312561322545,-0.05928530050315939,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,3,0,92.2,Strong quarterly public-data coverage,,0,False,,,,2804501000.0,13590098000.0,4.845816778100632,166.45898622981957,74.08603504075634,83.88678148583325,44.4272902737421,100.0,54.174238869035754,90.2995228781911,75.4068355994225,46.45782615357108,50.0,50.0,50.0,50.0,68.74872558895025,83.32226369934769,61.278123977957584,82.21440984905219,75.60493250878581,45,75.0,83.17169953543652,,True,78.66870270156244,83.17169953543652,16.828300464563483,False,73.42708393107797,True,73.11532077076546,26.884679229234536,82.93603286511372,17.063967134886283,75,65.0,81.6776364151692,18.322363584830796,81.72743231626265,18.27256768373735,74.79105100926263,25.20894899073737,76.16036247140885,76.16036247140885,76.16036247140885,Green,None,Financial Performance: 69; Facility & Liquidity: 73; News & Sentiment: 73,"[('financial_performance_score', 68.74872558895025), ('facility_liquidity_score', 73.11532077076546), ('news_sentiment_score', 73.42708393107797)]"
GRMN,2024Q4,2024-12-28,0.72,0.32,0.2159958639854288,0.08,0.03,0.02,3.5388962355871705,9630527000.0,9566800000.0,2080154000.0,5336153000.0,1507858000.0,2396900000.0,983404000.0,1236884000.0,7245519000.0,1663887000.0,1633359000.0,270446000.0,1362913000.0,1246000.0,152611000.0,,,Garmin,Consumer Discretionary,Consumer Electronics,S&P 500,1121788,True,10993669000.0,,2278646000.0,6248216000.0,1720071000.0,,1253015000.0,1375348000.0,7245519000.0,1663887000.0,1633359000.0,270446000.0,1362913000.0,1246000.0,152611000.0,2989216000.0,1253996000.0,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,202.193603515625,-0.03036288290207978,0.20301510941060985,0.5050496083491757,-0.06246880281411615,True,False,False,False,False,False,2024-12-28,0,0,False,True,True,16,0,58.5,Quarterly assumption-heavy; use with caution,,0,False,,,,1817744000.0,316746000.0,0.17425225994419455,1458.8635634028892,44.50000000000001,86.0,99.12873870027903,100.0,94.89937959781432,69.0,65.0,98.46298745195723,50.0,50.0,50.0,50.0,78.55456730556118,92.1691849017683,26.86879895635304,81.25935915576515,66.76578100462883,48,69.0,74.0,,True,71.62728365278059,74.0,26.0,False,70.74926069398276,True,93.8543360554151,6.145663944584896,80.98204684907765,19.017953150922352,35,76.0,72.29445359087953,27.705546409120473,76.48050627835919,23.519493721640814,84.86536977090392,15.134630229096075,77.83334716642827,77.83334716642827,77.83334716642827,Green,None,Market-Implied Risk: 67; News & Sentiment: 71; Accounting Integrity: 72,"[('market_implied_risk_score', 66.76578100462883), ('news_sentiment_score', 70.74926069398276), ('accounting_integrity_score', 71.62728365278059)]"
GS,2024Q4,2024-12-31,0.9272088077843784,0.0415931769743169,0.1086485931745876,0.1753872992862145,-0.0091308208013021,0.0164012286601446,1.0,1675972000000.0,1553976000000.0,182092000000.0,11890434500.0,8244059000.0,69709000000.0,,8024000000.0,81397000000.0,14276000000.0,-13212000000.0,2091000000.0,-15303000000.0,73341000000.0,2392000000.0,,,Goldman Sachs,Financials,,Dow; S&P 500,886982,True,1809320000000.0,1684348000000.0,164259000000.0,,,69709000000.0,,7474000000.0,80373000000.0,17176000000.0,-45154000000.0,2064000000.0,-47218000000.0,66814000000.0,2182000000.0,,,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,558.229736328125,-0.04834564083461401,0.16965141238432935,0.3375336706468815,-0.054411644441567986,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,90009000000.0,-112383000000.0,-1.2485751424857514,1.2272671493434777,14.558238443124319,98.96017057564208,100.0,24.545342986869553,73.18531233559645,86.30809489293217,40.89113063941406,50.0,50.0,50.0,50.0,50.0,59.82758776373095,86.60856873072156,50.41105489218642,83.67650666752961,73.5653767634792,45,75.0,75.07963140195662,,True,71.0297201622568,75.07963140195662,24.920368598043382,False,69.73096471085888,True,72.54223573717132,27.457764262828675,75.51765497885131,24.48234502114869,75,65.0,79.50061248573742,20.49938751426258,75.06163280347647,24.93836719652353,81.46985408344135,18.530145916558652,71.86154004305266,71.86154004305266,71.86154004305266,Green,None,Financial Performance: 60; News & Sentiment: 70; Accounting Integrity: 71,"[('financial_performance_score', 59.82758776373095), ('news_sentiment_score', 69.73096471085888), ('accounting_integrity_score', 71.0297201622568)]"
GWW,2024Q4,2024-12-31,0.66,0.3146449201495073,0.1173405821723864,0.1158550792171481,0.1778230830218597,-0.0138180994450107,2.488937093275488,8829000000.0,11031890000.0,1036000000.0,5737000000.0,2305000000.0,2778000000.0,2232000000.0,1927000000.0,17168000000.0,1989000000.0,2111000000.0,541000000.0,1570000000.0,88000000.0,237000000.0,10410000000.0,4121000000.0,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,S&P 500,277135,True,8962000000.0,,585000000.0,5484000000.0,1940000000.0,2614000000.0,2329000000.0,2268000000.0,17942000000.0,1706000000.0,2015000000.0,684000000.0,1331000000.0,88000000.0,330000000.0,10933000000.0,4514000000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1042.7252197265625,-0.11720360608990665,0.017088917476058674,0.23974549818078364,-0.1366826093596204,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,2314000000.0,1742000000.0,0.7528089887640449,26.295454545454547,53.5,86.40163098878695,96.23595505617978,100.0,75.66873776353897,77.37826188257222,100.0,94.77874186550976,50.0,50.0,50.0,50.0,81.55148083962087,54.27222936901467,67.05090036384327,63.8862317733966,61.73645383541818,45,75.0,81.38180994450107,,True,83.15210240871065,81.38180994450107,18.61819005549893,False,70.33367116959535,True,91.70387329432573,8.296126705674268,88.70738032707543,11.292619672924573,141,51.8,74.29813845985726,25.701861540142744,85.0121600442428,14.987839955757195,86.55236328550285,13.44763671449715,80.85744688863763,80.85744688863763,80.85744688863763,Green,None,Market-Implied Risk: 62; News & Sentiment: 70; Connectivity & Contagion: 74,"[('market_implied_risk_score', 61.73645383541818), ('news_sentiment_score', 70.33367116959535), ('connectivity_contagion_score', 74.29813845985726)]"
HAL,2024Q4,2024-12-31,0.5877594090749209,0.2947199749872982,0.1023175831476921,0.12,0.0946965255793957,-0.0527220854340094,2.0466115702479337,25587000000.0,15039000000.0,2618000000.0,12382000000.0,6050000000.0,7541000000.0,5117000000.0,5113000000.0,20620000000.0,2516000000.0,3865000000.0,1442000000.0,2423000000.0,-297000000.0,1079000000.0,,239000000.0,Halliburton,Energy,Oil & Gas Equipment & Services,S&P 500,45012,True,25010000000.0,14505000000.0,2206000000.0,11398000000.0,5588000000.0,7158000000.0,4942000000.0,5261000000.0,20620000000.0,1283000000.0,2926000000.0,1254000000.0,1672000000.0,-297000000.0,1136000000.0,4142000000.0,239000000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,26.278162002563477,-0.1338241275057257,-0.08481736734798129,0.29996872962353527,-0.24552448365071444,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,5,0,87.0,Strong quarterly public-data coverage,,0,False,,,,3298000000.0,4923000000.0,1.4927228623408126,,64.33608863876188,87.89600187595263,90.07277137659187,50.0,71.37645232791203,78.0,92.4089576738187,85.93223140495867,50.0,50.0,50.0,50.0,74.44694481088841,35.863772108669785,56.67187839607746,45.745919391547595,46.09385663209829,44,77.0,85.27220854340094,,True,80.3779141141244,85.27220854340094,14.727791456599064,False,60.78101175931567,True,85.81094482231484,14.189055177685162,82.68078813202334,17.319211867976662,19,84.0,65.84843783630737,34.15156216369263,79.95470325336258,20.04529674663742,86.71085304391465,13.289146956085347,74.02939610941142,74.02939610941142,74.02939610941142,Green,None,Market-Implied Risk: 46; News & Sentiment: 61; Connectivity & Contagion: 66,"[('market_implied_risk_score', 46.09385663209829), ('news_sentiment_score', 60.78101175931567), ('connectivity_contagion_score', 65.84843783630737)]"
HAS,2024Q4,2024-12-29,0.813100326482974,0.5332239799378579,0.109616264214627,0.08,0.03,0.02,1.600299721687005,6340300000.0,5155300000.0,695000000.0,2242500000.0,1401300000.0,3380800000.0,919800000.0,302600000.0,5365900000.0,-322400000.0,893200000.0,63300000.0,829900000.0,186300000.0,135500000.0,,,Hasbro,Consumer Discretionary,Leisure Products,S&P 500,46080,True,5552000000.0,4986500000.0,776600000.0,2583700000.0,1871100000.0,3264900000.0,1059800000.0,247800000.0,5365900000.0,-322400000.0,893200000.0,63300000.0,829900000.0,186300000.0,135500000.0,1296200000.0,1173900000.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,53.396175384521484,-0.13625835596382763,-0.21847766734001317,0.2516923706930627,-0.2246921502936009,True,False,False,False,False,False,2024-12-29,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,-600000.0,2685800000.0,,-0.00322061191626409,31.586623135603464,63.34700250776777,0.0,0.0,73.46178977560771,69.0,65.0,77.0059944337401,50.0,50.0,50.0,50.0,47.711267761413225,13.587055443331138,64.71793821782288,49.217974951066516,42.507656204073506,48,69.0,74.0,,True,59.32563388070662,74.0,26.0,False,49.36720843046072,True,69.38445438895982,30.615545611040176,60.69208966532595,39.30791033467405,35,76.0,58.14188697792522,41.85811302207478,60.470590906215804,39.529409093784196,43.812815794439786,56.187184205560214,55.945634707256744,55.945634707256744,55.945634707256744,Green,None,Market-Implied Risk: 43; Collateral & Recovery: 44; Financial Performance: 48,"[('market_implied_risk_score', 42.507656204073506), ('collateral_recovery_score', 43.812815794439786), ('financial_performance_score', 47.711267761413225)]"
HBAN,2024Q4,2024-12-31,0.9031386182245508,0.0811487048915438,0.0629045683787886,1.3215258855585832,0.0082896734074327,0.0005092297899427,1.0,204230000000.0,184448000000.0,12847000000.0,11890434500.0,8244059000.0,16573000000.0,,1066000000.0,1468000000.0,1940000000.0,1836000000.0,143000000.0,1693000000.0,3477000000.0,622000000.0,,,Huntington Bancshares,Financials,Regional Banks,S&P 500,49196,True,225106000000.0,200727000000.0,13495000000.0,,,18482000000.0,,1321000000.0,1562000000.0,2211000000.0,2482000000.0,267000000.0,2215000000.0,3477000000.0,622000000.0,,,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,15.504314422607422,-0.076476755378179,0.1555414979757086,0.3334972662643658,-0.09778872538633288,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,6039000000.0,3726000000.0,0.61698956780924,1.736842105263158,19.37227635508985,97.9712823777114,96.9150521609538,34.73684210526316,56.452284189394305,100.0,50.52644893828847,50.0,50.0,50.0,50.0,50.0,61.77490956963344,84.25691632928476,51.083788955939035,70.66338238410015,68.66802922310798,45,75.0,79.84723106301719,,True,72.17690099742016,79.84723106301719,20.15276893698281,False,67.86648748244401,True,70.26665710117726,29.73334289882274,75.93838338509322,24.061616614906782,75,65.0,76.6639106468874,23.336089353112598,75.24120923337676,24.758790766623235,81.55796769778598,18.442032302214017,71.03503600653653,71.03503600653653,71.03503600653653,Green,None,Financial Performance: 62; News & Sentiment: 68; Market-Implied Risk: 69,"[('financial_performance_score', 61.77490956963344), ('news_sentiment_score', 67.86648748244401), ('market_implied_risk_score', 68.66802922310798)]"
HCA,2024Q4,2024-12-31,0.65,0.801992841900089,0.0324802984221934,0.08158293556931,0.0947524070371179,-0.0798817065179036,1.0815049087434934,59513000000.0,45623000000.0,1933000000.0,16414000000.0,15177000000.0,47729000000.0,10751000000.0,29414000000.0,70603000000.0,5760000000.0,10514000000.0,4875000000.0,5639000000.0,2061000000.0,3312000000.0,,421000000.0,HCA Healthcare,Healthcare,Health Care Facilities,S&P 500,860730,True,60720000000.0,45623000000.0,1040000000.0,15783000000.0,16350000000.0,48983000000.0,10867000000.0,31141000000.0,75600000000.0,6784000000.0,12636000000.0,4944000000.0,7692000000.0,2248000000.0,3523000000.0,,548000000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,297.47308349609375,-0.08193295178169147,-0.25520298236726546,0.27874749583597236,-0.2761556368177218,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,11133000000.0,45796000000.0,4.1135363334231565,5.401746724890829,55.0,29.800715809991104,53.58079583221054,72.00873362445415,41.2401492110967,69.474880670793,92.42572211113537,54.075245437174665,50.0,50.0,50.0,50.0,57.511804744095066,7.466169605455756,60.20875069400461,40.64072719704636,36.10521583216891,40,85.0,87.98817065179036,,True,73.2335365024056,87.98817065179036,12.011829348209645,False,52.306149339312974,True,66.49080926704784,33.50919073295216,71.32872149295031,28.671278507049692,52,69.6,61.91857699233861,38.08142300766139,71.49398970972977,28.506010290270225,49.94225599366334,50.05774400633666,61.30104246884744,61.30104246884744,61.30104246884744,Green,None,Market-Implied Risk: 36; Collateral & Recovery: 50; News & Sentiment: 52,"[('market_implied_risk_score', 36.10521583216891), ('collateral_recovery_score', 49.94225599366334), ('news_sentiment_score', 52.306149339312974)]"
HD,2024Q4,2024-10-27,0.9405124198058892,0.0138180621812798,0.0157406645829906,0.08,0.03,0.02,1.1325794032723773,97264000000.0,91478000000.0,1531000000.0,32949000000.0,29092000000.0,1344000000.0,5782000000.0,26573000000.0,164683000000.0,14156000000.0,16325000000.0,3679000000.0,12646000000.0,1943000000.0,3514000000.0,,,Home Depot,Consumer Discretionary,,Dow; S&P 500,354950,True,105095000000.0,92282000000.0,1389000000.0,34391000000.0,32424000000.0,49397000000.0,5597000000.0,28021000000.0,164683000000.0,14156000000.0,16325000000.0,3679000000.0,12646000000.0,1943000000.0,3514000000.0,109818000000.0,30702000000.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,377.00732421875,-0.08893112366977585,-0.04916997899500353,0.20428201440721924,-0.0982451740205228,True,False,False,False,False,False,2024-10-27,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,19613000000.0,-187000000.0,-0.009534492428491307,10.094184251158003,11.897516038822166,99.65454844546801,100.0,92.85319094184251,30.493776388660404,69.0,65.0,56.62897016361887,50.0,50.0,50.0,50.0,63.9475557753791,41.80500350083275,74.14359711855614,70.52644779384316,62.15834947107735,48,69.0,74.0,,True,67.44377788768955,74.0,26.0,False,64.0634414681524,True,66.66425647873342,33.33574352126658,73.21074620110416,26.789253798895842,35,76.0,69.92394555561529,30.07605444438471,71.04507157157423,28.954928428425774,81.8334559522585,18.166544047741496,67.70923695118816,67.70923695118816,67.70923695118816,Green,None,Market-Implied Risk: 62; Financial Performance: 64; News & Sentiment: 64,"[('market_implied_risk_score', 62.15834947107735), ('financial_performance_score', 63.9475557753791), ('news_sentiment_score', 64.0634414681524)]"
HIG,2024Q4,2024-12-31,0.7967423409172362,0.0539565233510881,0.0028918521447903,0.1172413793103448,0.0712334861648355,-0.034578642312493,1.0,80917000000.0,64470000000.0,234000000.0,11890434500.0,8244059000.0,4366000000.0,,888000000.0,26535000000.0,3111000000.0,5909000000.0,145000000.0,5764000000.0,199000000.0,187000000.0,,5258000000.0,Hartford (The),Financials,Property & Casualty Insurance,S&P 500,874766,True,85997000000.0,67018000000.0,177000000.0,,,4371000000.0,,931000000.0,28368000000.0,3836000000.0,5922000000.0,169000000.0,5753000000.0,199000000.0,187000000.0,,5584000000.0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,107.12498474121094,-0.09750858361071224,-0.06562933814075556,0.24731556244446246,-0.11214398241422263,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,3497000000.0,4132000000.0,1.1815842150414642,17.57286432160804,33.767687877701846,98.6510869162228,93.18415784958536,100.0,21.9279014298602,77.58620689655172,85.37004584945065,50.0,50.0,50.0,50.0,50.0,67.83189853548583,39.06177697654074,65.53688751110751,67.97600293096289,57.524889139537045,45,75.0,83.4578642312493,,True,75.92752211399278,83.4578642312493,16.542135768750697,False,64.11201413041428,True,66.69312448048925,33.306875519510754,78.90553753126949,21.094462468730512,75,65.0,70.89860293887453,29.101397061125468,77.2017681909975,22.798231809002502,84.68479658474871,15.31520341525129,70.4221545308263,70.4221545308263,70.4221545308263,Green,None,Market-Implied Risk: 58; News & Sentiment: 64; Facility & Liquidity: 67,"[('market_implied_risk_score', 57.524889139537045), ('news_sentiment_score', 64.11201413041428), ('facility_liquidity_score', 66.69312448048925)]"
HII,2024Q4,2024-12-31,0.6156823984844741,0.2638168190429124,0.0684457622930565,0.047680970957954,0.0021415039947286,0.0129313895066304,1.0792377131394182,12141000000.0,7475000000.0,831000000.0,3228000000.0,2991000000.0,3203000000.0,212000000.0,3450000000.0,11535000000.0,550000000.0,393000000.0,367000000.0,26000000.0,95000000.0,217000000.0,,973000000.0,Huntington Ingalls Industries,Aerospace & Defense,Aerospace & Defense,S&P 500,1501585,True,12749000000.0,7676000000.0,774000000.0,3451000000.0,3045000000.0,,339000000.0,3726000000.0,12484000000.0,605000000.0,1196000000.0,402000000.0,794000000.0,105000000.0,329000000.0,4444000000.0,977000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,184.07101440429688,-0.030127268843281207,-0.27249046051504777,0.5835957977993644,-0.32716242325265943,True,False,False,False,False,False,2024-12-31,0,0,False,True,True,2,0,94.8,Strong quarterly public-data coverage,,0,False,,,,862000000.0,2372000000.0,2.7517401392111367,9.073684210526316,60.147640227328885,90.21373857178158,75.80433101314772,89.02631578947368,59.22288114652825,59.0723883831816,46.42766932981907,53.96188565697091,50.0,50.0,50.0,50.0,64.87520556869241,4.5849232474920365,17.050525275079444,32.13959612455676,17.92501488237608,48,69.0,76.12058314801088,,True,76.10171941394837,76.12058314801088,23.87941685198912,False,42.22506911179576,True,72.52022214063211,27.479777859367886,74.91420843380811,25.085791566191887,10,90.0,48.24127051942838,51.75872948057162,72.2570821279642,27.742917872035804,81.7973870627692,18.202612937230796,61.622826203303134,61.622826203303134,61.622826203303134,Green,None,Market-Implied Risk: 18; News & Sentiment: 42; Connectivity & Contagion: 48,"[('market_implied_risk_score', 17.92501488237608), ('news_sentiment_score', 42.22506911179576), ('connectivity_contagion_score', 48.24127051942838)]"
